19810101
-1.14,-10.41
-6.36,-19.49
-11.92,-30.70
-20.06,-34.09
-13.86,-31.22
-3.81,-15.89
-7.36,-26.53
-14.13,-24.85
-10.61,-23.62
-16.21,-29.53
-13.28,-28.15
-6.64,-25.76
1.12,-13.78
-2.96,-12.94
-4.27,-20.39
-10.12,-22.78
-7.07,-21.13
2.02,-14.24
7.13,-14.60
3.33,-14.07
-1.45,-14.86
5.46,-13.82
5.72,-12.94
8.04,-10.29
11.37,-6.86
4.36,-7.57
-4.79,-16.51
-8.49,-17.50
-8.73,-23.43
-7.39,-24.84
-3.63,-20.18
-4.06,-14.94
-12.31,-26.44
-16.55,-27.91
-12.00,-26.81
-9.94,-25.25
-5.08,-14.81
-2.92,-12.38
-4.87,-21.86
-11.83,-25.33
-15.79,-26.76
-19.26,-36.18
-17.37,-35.09
-9.66,-27.14
0.70,-17.36
4.30,-9.68
7.98,-4.89
10.95,-3.94
12.33,-2.13
11.24,-2.63
9.13,-4.57
9.46,-2.99
4.28,-2.60
5.07,-4.04
5.39,-4.94
4.29,-7.54
3.66,-9.36
3.38,-7.80
0.02,-5.73
-0.37,-7.34
0.41,-15.37
-1.61,-16.58
5.34,-8.39
1.52,-14.06
-0.40,-16.30
-0.78,-14.76
2.93,-12.73
4.91,-8.42
1.80,-6.08
3.77,-8.34
11.30,-6.19
8.24,-7.40
3.41,-7.96
13.88,-3.56
7.33,-8.95
11.77,-8.00
2.65,-9.37
1.44,-8.55
2.65,-10.44
6.42,-9.34
8.88,-6.39
11.79,-7.57
11.76,-4.45
15.49,-2.36
9.51,-0.89
8.49,-3.99
13.46,0.16
17.54,2.85
7.00,1.13
7.07,0.24
7.49,-0.57
8.96,-2.46
18.72,2.04
6.45,-2.85
4.59,-8.43
8.88,-5.93
15.05,-0.01
14.79,-1.68
14.65,-3.61
17.93,3.33
17.87,-3.07
7.31,-2.80
16.87,1.67
7.29,-7.58
7.10,-6.10
18.35,2.26
18.41,6.57
15.85,-5.83
13.84,-0.34
11.31,-4.84
10.84,-0.94
10.07,1.32
10.21,0.46
5.51,-0.63
12.68,-1.03
13.14,0.73
21.80,4.85
12.59,5.02
14.98,5.49
13.02,3.13
14.79,0.26
17.02,2.22
23.29,7.25
20.86,7.75
16.95,2.65
16.29,-2.24
17.81,-0.60
18.52,3.19
16.86,0.14
8.81,-6.02
13.69,-1.58
16.53,-1.40
18.61,-1.00
21.20,1.03
22.78,3.64
23.65,6.72
20.39,3.84
18.84,-0.41
21.16,-0.43
24.69,3.47
26.54,5.32
27.19,11.43
25.46,13.89
21.54,12.03
17.32,9.06
16.43,8.69
15.75,8.75
20.16,9.57
18.97,10.36
21.36,5.07
18.06,2.91
18.61,7.60
22.51,8.76
17.68,10.42
23.83,8.39
25.69,11.84
25.76,9.28
26.09,12.07
26.00,10.13
21.36,7.05
22.80,7.23
23.21,7.29
25.43,8.46
24.54,14.32
19.94,15.19
24.67,10.48
21.52,7.26
23.84,8.03
24.12,9.80
19.69,6.54
18.30,8.94
21.22,9.00
17.49,8.90
19.74,7.73
17.52,11.34
24.06,9.30
24.18,8.30
26.08,12.31
24.17,15.84
24.28,14.07
24.09,8.10
25.48,10.65
26.46,12.24
27.55,15.28
27.80,12.18
28.83,11.67
30.71,15.00
32.43,18.55
30.82,20.48
29.24,8.29
28.52,10.12
29.60,15.85
29.53,16.97
29.30,14.71
29.44,15.88
19.65,13.37
19.80,12.45
26.51,13.54
27.54,12.86
27.98,13.41
27.29,14.78
27.22,13.10
21.64,8.74
21.88,12.14
24.61,14.41
24.34,11.33
20.52,8.47
21.89,5.93
21.72,7.32
23.94,8.52
23.93,13.85
25.34,16.15
27.48,16.09
27.06,14.10
27.60,14.80
25.16,12.26
27.32,14.54
26.71,14.68
22.94,15.35
24.41,11.44
23.89,12.69
21.49,8.74
23.70,10.01
26.15,13.04
27.39,13.61
29.25,15.96
26.74,11.85
21.94,6.74
20.90,6.15
22.60,6.85
23.50,8.11
24.54,9.98
24.94,13.44
23.57,14.81
23.70,15.30
24.65,16.50
21.12,15.33
20.47,14.60
21.89,11.63
23.01,8.49
20.63,10.28
23.00,11.50
24.53,13.59
20.95,9.18
19.53,5.28
21.21,8.18
17.79,3.72
19.16,5.51
22.06,8.81
24.64,11.07
22.32,8.45
23.66,9.17
29.03,9.12
26.56,10.45
24.55,7.40
26.62,9.05
24.56,4.05
20.05,4.43
15.30,4.06
14.44,0.68
15.40,1.57
21.23,2.15
19.94,0.54
19.54,3.07
17.01,4.31
15.18,4.88
14.62,5.54
18.11,7.59
15.73,10.89
14.98,4.80
9.85,-2.89
9.69,-1.74
12.56,3.86
8.18,0.60
8.67,-4.01
13.66,-1.62
13.80,4.18
10.88,6.25
10.37,2.43
12.42,-2.59
15.06,-1.19
16.02,5.33
11.37,5.20
15.50,4.18
16.87,6.10
15.10,7.19
12.50,3.98
12.66,1.78
13.73,1.00
17.92,1.87
10.61,-0.13
4.66,-5.11
14.79,-0.84
7.29,-5.13
0.59,-6.20
-0.29,-8.46
-1.70,-8.19
1.08,-5.33
1.61,-8.94
8.53,-3.55
9.33,-1.88
11.82,2.90
13.85,4.90
13.35,2.33
15.02,-3.13
17.32,-2.73
15.95,-2.28
17.41,-0.88
15.27,2.94
8.91,-4.55
12.97,-4.34
15.42,-4.07
3.09,-10.97
4.26,-10.05
7.03,-6.42
10.72,-5.32
14.33,1.81
15.76,2.86
13.68,2.17
9.67,-1.55
9.47,-2.34
4.86,-2.07
2.13,-3.72
-0.63,-7.67
-3.07,-12.86
-0.39,-12.29
-1.67,-9.33
-0.46,-5.23
0.57,-2.53
1.01,-1.66
1.08,-5.41
-1.44,-5.69
-1.23,-6.69
-0.11,-5.16
0.73,-5.36
0.54,-5.04
-0.29,-9.12
-1.59,-7.83
-1.15,-15.07
-1.04,-13.17
1.64,-5.18
-0.15,-6.18
-2.50,-11.20
-4.34,-16.91
-4.20,-12.73
-1.79,-6.97
-0.94,-9.01
-4.91,-19.34
-11.08,-25.07
-13.52,-26.25
-12.98,-25.21
-13.60,-23.69
-12.65,-26.00
-9.13,-23.32
-2.20,-13.27
1.60,-10.73
-6.13,-16.47
-9.70,-20.02
-7.44,-15.15
-7.04,-14.11
-5.73,-12.26
-6.21,-23.59
-15.85,-24.52
-13.74,-29.94
-12.42,-24.75
-10.83,-29.31
-8.22,-23.96
-11.35,-30.10
-16.95,-24.70
-9.75,-24.48
-12.56,-29.54
-19.03,-36.42
-15.21,-35.76
-23.26,-35.31
-22.74,-36.39
-18.49,-30.33
-15.12,-24.02
-15.01,-27.29
-14.81,-33.56
-15.39,-32.25
-17.07,-35.91
-22.88,-39.28
