19810101
-0.88,-10.04
-6.02,-17.72
-11.57,-29.50
-19.54,-30.05
-13.13,-27.23
-2.76,-15.11
-8.18,-25.69
-14.25,-23.27
-10.99,-23.84
-17.11,-27.56
-13.36,-26.70
-5.14,-23.38
0.70,-12.12
-0.82,-10.70
-4.19,-20.20
-10.25,-22.40
-7.01,-21.19
1.23,-11.38
6.56,-10.74
1.35,-13.27
-2.80,-14.20
4.53,-11.98
5.55,-10.81
8.45,-8.21
12.22,-4.09
1.30,-7.36
-5.35,-17.37
-9.93,-17.43
-8.93,-22.72
-8.01,-22.86
-3.46,-19.24
-4.90,-16.43
-13.69,-24.37
-15.52,-24.95
-11.63,-24.99
-9.34,-24.11
-4.99,-13.29
-3.59,-12.01
-6.54,-23.04
-13.31,-24.73
-17.17,-25.82
-20.11,-34.30
-17.21,-33.48
-10.17,-24.17
1.25,-15.90
4.22,-7.39
7.53,-3.98
9.72,-2.74
12.86,-0.60
10.40,-0.56
8.54,-3.13
8.87,-2.12
5.04,-3.27
6.08,-5.17
5.91,-4.38
4.94,-7.23
4.39,-7.20
4.33,-6.60
-0.16,-6.42
-0.95,-6.63
-0.33,-15.82
-2.13,-15.80
4.88,-7.74
1.90,-11.37
0.14,-14.19
-0.51,-13.87
2.91,-9.86
4.39,-7.18
2.25,-6.53
3.96,-6.75
12.08,-5.71
8.99,-7.79
3.34,-7.11
16.54,-4.55
7.99,-8.23
12.90,-6.85
3.14,-9.32
2.90,-8.60
4.03,-10.11
6.93,-7.63
9.26,-5.70
11.68,-6.21
13.62,-3.21
16.08,-0.90
10.92,-0.53
8.79,-3.28
13.56,0.30
17.22,3.34
7.85,2.30
6.97,1.29
6.82,-0.65
9.42,-0.92
18.54,2.96
6.03,-2.22
4.97,-7.01
9.08,-3.02
17.17,-0.33
14.32,-0.65
14.95,-2.12
18.34,3.30
17.91,-3.02
6.43,-2.27
17.98,2.04
8.18,-7.52
7.43,-5.47
19.32,1.47
21.20,7.14
14.96,-5.08
13.78,0.06
11.69,-4.38
10.87,0.33
10.75,2.22
8.39,0.27
7.37,-2.13
15.35,0.51
16.72,2.40
22.48,5.49
13.67,5.90
15.07,6.02
14.06,4.01
15.39,0.29
16.66,2.02
25.63,7.13
20.73,6.54
16.35,1.03
16.81,-0.98
17.52,0.89
17.58,4.13
17.33,0.32
9.31,-5.00
13.62,0.24
16.58,0.55
17.87,-0.12
20.92,2.09
22.41,5.03
23.62,7.89
21.72,5.41
18.40,1.51
20.71,1.79
23.93,4.12
26.32,7.90
27.44,11.24
25.54,13.75
20.92,11.78
14.74,9.04
14.88,9.68
16.12,10.11
19.39,10.99
18.67,11.68
20.22,4.72
17.89,5.64
19.26,9.01
23.27,11.48
17.05,11.36
23.84,11.27
25.21,12.47
25.47,11.01
25.83,12.89
25.72,11.38
20.96,9.30
22.35,8.36
23.03,9.27
25.15,9.72
23.00,14.27
19.61,15.95
23.41,9.97
20.05,7.79
23.87,9.29
22.92,10.48
19.57,8.74
16.46,10.09
20.84,10.35
17.45,10.32
19.14,10.08
17.44,12.13
24.23,11.52
24.07,9.60
25.69,13.61
23.95,17.19
25.12,14.11
23.48,9.61
25.60,13.07
26.59,14.39
27.48,16.92
27.49,13.58
28.47,12.93
30.84,17.16
32.21,19.89
31.00,21.17
28.33,9.41
28.22,12.09
30.51,17.10
29.23,18.23
28.88,17.31
28.70,16.79
21.22,14.91
20.65,14.02
27.11,14.60
27.44,13.74
27.08,15.00
26.03,15.61
27.23,14.63
20.89,11.45
21.62,11.89
25.13,14.88
24.56,11.22
20.07,10.01
21.62,8.23
20.71,8.46
22.80,9.30
23.08,14.47
26.26,16.72
28.85,17.82
27.19,16.10
27.55,17.18
25.87,13.61
26.47,14.90
26.85,15.10
22.68,15.14
24.95,13.75
24.49,12.86
21.66,9.67
24.51,11.03
26.88,14.04
28.89,15.14
29.69,16.70
27.00,11.78
22.45,8.67
20.99,6.24
22.79,7.34
23.82,9.82
24.86,11.98
26.37,14.94
26.24,16.14
23.80,16.64
23.63,17.28
21.83,16.07
21.31,15.98
21.60,12.74
23.38,9.19
20.31,10.59
22.67,13.87
25.41,15.48
20.79,8.23
20.35,6.70
21.91,9.09
18.41,3.94
20.00,4.93
23.05,10.12
25.92,11.14
21.70,9.37
24.14,9.92
29.93,10.92
28.80,11.76
24.73,9.44
27.58,11.12
24.66,5.33
19.63,5.30
15.51,3.41
14.28,0.97
16.25,1.61
22.40,3.63
21.04,2.85
20.56,4.57
18.51,5.12
14.84,5.96
14.84,5.32
17.58,6.12
16.14,11.32
15.05,5.54
10.58,-2.14
10.75,-0.72
13.69,2.31
8.68,0.89
8.84,-3.07
13.74,-1.77
14.08,5.29
11.63,7.01
10.26,1.95
12.41,-1.32
14.89,0.49
16.28,7.00
10.82,5.49
17.21,4.60
17.32,6.83
14.61,7.52
11.26,2.66
11.72,1.34
14.10,1.59
17.96,2.46
10.30,-0.30
4.84,-4.20
15.94,-0.29
7.22,-4.25
-0.05,-6.22
-0.86,-8.00
-1.52,-7.69
1.91,-4.73
1.88,-6.56
9.56,-2.72
9.85,-0.46
13.81,3.99
13.90,4.03
12.94,2.17
15.22,-0.84
17.17,-1.68
16.22,-1.62
17.22,-0.60
16.30,3.09
9.06,-1.86
14.99,-2.31
15.81,-3.37
3.21,-10.73
4.90,-9.68
8.37,-6.26
11.66,-4.27
14.96,2.81
16.26,3.40
14.71,3.35
9.66,-1.42
9.69,-3.84
4.14,-2.83
1.75,-3.74
-2.00,-7.85
-3.66,-12.75
-0.13,-10.42
-1.86,-7.47
-0.35,-4.05
0.77,-1.96
0.59,-1.61
0.17,-6.00
-1.72,-6.53
-1.44,-6.45
-0.64,-5.00
-0.30,-4.43
-0.24,-6.27
-1.66,-7.88
-1.85,-8.15
-2.56,-16.15
-2.18,-13.97
1.61,-4.12
-0.33,-7.13
-3.35,-12.20
-5.92,-15.96
-4.10,-12.09
-2.08,-6.39
-1.32,-10.76
-6.42,-21.15
-12.70,-24.76
-15.26,-26.41
-14.18,-25.91
-15.07,-24.69
-14.66,-26.78
