19810101
-0.85,-9.89
-5.34,-18.53
-10.28,-29.54
-19.76,-32.81
-13.78,-30.23
-3.12,-15.81
-6.20,-25.71
-13.90,-24.40
-10.60,-22.84
-15.57,-28.69
-13.37,-27.81
-6.71,-25.55
1.42,-13.70
-2.45,-13.27
-3.54,-19.93
-10.05,-22.35
-6.75,-20.62
2.26,-14.03
7.75,-14.12
4.08,-13.42
-0.73,-14.43
5.44,-13.39
6.29,-12.78
8.52,-10.02
11.96,-6.57
5.31,-6.72
-4.02,-14.90
-7.31,-16.58
-8.42,-22.92
-7.03,-24.06
-3.45,-18.11
-3.85,-13.44
-11.31,-25.84
-16.21,-27.91
-12.08,-25.94
-10.26,-24.61
-4.97,-14.48
-2.52,-11.33
-4.60,-21.04
-11.06,-24.56
-14.68,-25.75
-18.92,-35.21
-17.18,-34.10
-9.03,-25.55
1.31,-16.63
4.40,-8.76
8.08,-4.11
11.53,-3.39
12.87,-1.64
12.08,-2.27
10.38,-4.76
10.32,-2.64
4.48,-1.78
4.91,-3.25
5.69,-4.57
5.19,-6.70
3.52,-9.06
3.11,-7.59
0.39,-4.59
0.36,-7.13
1.24,-14.51
-1.45,-16.51
5.60,-7.29
1.60,-13.71
0.40,-15.83
-0.53,-14.36
2.83,-12.96
5.40,-8.66
2.32,-5.78
4.06,-8.13
10.95,-5.77
9.08,-6.55
3.86,-7.74
14.40,-3.36
8.60,-8.70
11.63,-7.25
3.44,-8.58
1.64,-7.87
2.98,-9.95
6.40,-9.18
9.50,-5.79
12.44,-7.09
12.14,-3.99
15.56,-2.03
10.44,-0.52
8.06,-3.62
14.19,0.39
18.08,3.67
8.06,1.53
7.68,0.66
8.98,-0.33
9.49,-2.81
19.57,2.59
7.27,-2.73
4.14,-8.76
8.73,-5.89
15.13,0.44
15.53,-0.50
15.10,-3.32
18.44,3.59
18.62,-1.46
7.99,-2.01
17.78,2.48
7.74,-6.51
7.42,-5.78
17.90,1.77
18.62,6.86
17.40,-5.24
14.10,1.31
11.57,-4.32
11.00,-0.87
10.81,1.31
10.94,0.90
5.64,-0.13
12.59,-1.02
13.03,1.06
21.99,4.79
13.85,5.32
15.03,5.57
13.09,2.65
15.40,0.10
16.77,2.67
23.60,7.03
20.76,8.73
16.99,3.61
16.48,-1.89
17.62,-0.82
18.71,3.87
17.42,1.40
9.03,-5.76
13.67,-2.28
16.35,-1.65
18.04,-0.96
21.19,1.19
22.90,3.31
24.10,6.09
20.74,3.96
18.04,-0.59
20.74,-1.30
24.52,2.57
26.50,5.43
27.48,11.19
25.71,13.78
22.53,11.54
17.03,8.77
16.72,8.55
16.07,8.34
20.48,9.58
18.09,10.22
22.33,5.75
18.53,3.00
19.36,7.33
23.94,9.07
17.63,10.87
23.54,8.18
25.92,12.27
26.18,9.58
26.64,12.47
26.96,10.76
21.51,7.88
22.82,7.63
23.52,7.14
